Species	A_G	T_A	C_A	C_T	T_C	A_C	A_T	G_T	G_A	T_G	C_G	G_C	BranchLength	sumOfSubs	A_G_fr	T_A_fr	C_A_fr	C_T_fr	T_C_fr	A_C_fr	A_T_fr	G_T_fr	G_A_fr	T_G_fr	C_G_fr	G_C_fr	Taxonomy	Worker	diet.Wood.Soil	Soldier
CA11_Duplidentitermes_sp._1	46	38	22	42	42	45	73	11	16	22	4	4	0.1113056458	365	0.126027397260274	0.104109589041096	0.0602739726027397	0.115068493150685	0.115068493150685	0.123287671232877	0.2	0.0301369863013699	0.0438356164383562	0.0602739726027397	0.010958904109589	0.010958904109589	Apicotermitinae	1	Soil	1
CA12_Astalotermes_Cameroon_1	43	7	6	17	49	5	12	3	9	10	0	1	0.037426067	162	0.265432098765432	0.0432098765432099	0.037037037037037	0.104938271604938	0.302469135802469	0.0308641975308642	0.0740740740740741	0.0185185185185185	0.0555555555555556	0.0617283950617284	0	0.00617283950617284	Apicotermitinae	1	Soil	0
CA13_Ophiotermes_sp._1	54	8	3	24	37	10	7	7	20	10	1	2	0.0245288451	183	0.295081967213115	0.0437158469945355	0.0163934426229508	0.131147540983607	0.202185792349727	0.0546448087431694	0.0382513661202186	0.0382513661202186	0.109289617486339	0.0546448087431694	0.00546448087431694	0.0109289617486339	Cubitermitinae	1	Soil	1
CA15_Apicotermitinae_gen.B_Cameroon_1	48	19	17	39	33	14	33	10	18	11	0	0	0.0760626884	242	0.198347107438017	0.0785123966942149	0.0702479338842975	0.161157024793388	0.136363636363636	0.0578512396694215	0.136363636363636	0.0413223140495868	0.0743801652892562	0.0454545454545455	0	0	Apicotermitinae	1	Soil	0
CA18_Amalotermes_phaeocephalus_Cameroon_1	61	32	20	30	50	28	48	10	14	15	1	3	0.0236021261	312	0.195512820512821	0.102564102564103	0.0641025641025641	0.0961538461538462	0.16025641025641	0.0897435897435897	0.153846153846154	0.032051282051282	0.0448717948717949	0.0480769230769231	0.00320512820512821	0.00961538461538462	Apicotermitinae	1	Soil	0
CA1_Cubitermes_fungifaber_1	32	4	8	15	29	6	11	0	7	5	1	1	0.0303212883	119	0.26890756302521	0.0336134453781513	0.0672268907563025	0.126050420168067	0.243697478991597	0.0504201680672269	0.092436974789916	0	0.0588235294117647	0.0420168067226891	0.00840336134453781	0.00840336134453781	Cubitermitinae	1	Soil	1
CA20_Leptomyxotermes_doriae_1	101	27	16	44	65	56	79	12	22	28	8	6	0.1391441002	464	0.217672413793103	0.0581896551724138	0.0344827586206897	0.0948275862068965	0.140086206896552	0.120689655172414	0.170258620689655	0.0258620689655172	0.0474137931034483	0.0603448275862069	0.0172413793103448	0.0129310344827586	Nasutitermitinae	1	Soil	1
CA25_Pericapritermes_nigerianus_1	32	11	10	20	31	21	20	5	10	8	0	2	0.0426507666	170	0.188235294117647	0.0647058823529412	0.0588235294117647	0.117647058823529	0.182352941176471	0.123529411764706	0.117647058823529	0.0294117647058824	0.0588235294117647	0.0470588235294118	0	0.0117647058823529	Pericapritermes-group	1	Soil	1
CA26_Sphaerotermes_sphaerothorax_1	47	8	4	12	43	16	14	8	10	4	2	2	0.0857311633	170	0.276470588235294	0.0470588235294118	0.0235294117647059	0.0705882352941176	0.252941176470588	0.0941176470588235	0.0823529411764706	0.0470588235294118	0.0588235294117647	0.0235294117647059	0.0117647058823529	0.0117647058823529	Sphaerotermitinae	1	Wood	1
CA27_Acanthotermes_acanthotorax_Cameroon_1	67	28	25	30	51	58	34	10	12	19	4	4	0.0879967283	342	0.195906432748538	0.0818713450292398	0.0730994152046784	0.087719298245614	0.149122807017544	0.169590643274854	0.0994152046783626	0.0292397660818713	0.0350877192982456	0.0555555555555556	0.0116959064327485	0.0116959064327485	Macrotermitinae	1	Wood	1
CA35_Basidentitermes_aurivillii_Cameroon_1	36	16	14	44	32	14	32	6	17	7	3	3	0.0762187443	224	0.160714285714286	0.0714285714285714	0.0625	0.196428571428571	0.142857142857143	0.0625	0.142857142857143	0.0267857142857143	0.0758928571428571	0.03125	0.0133928571428571	0.0133928571428571	Cubitermitinae	1	Soil	1
CA37_Sphaerotermes_sp.A_1	53	12	4	28	43	11	14	2	6	6	2	0	0.0507611906	181	0.292817679558011	0.0662983425414365	0.0220994475138122	0.154696132596685	0.237569060773481	0.0607734806629834	0.0773480662983425	0.0110497237569061	0.0331491712707182	0.0331491712707182	0.0110497237569061	0	Sphaerotermitinae	1	Wood	1
CA38_Aderitotermes_sp_Cameroon_1	26	12	12	25	29	12	15	3	12	8	1	0	0.0487053287	155	0.167741935483871	0.0774193548387097	0.0774193548387097	0.161290322580645	0.187096774193548	0.0774193548387097	0.0967741935483871	0.0193548387096774	0.0774193548387097	0.0516129032258065	0.00645161290322581	0	Apicotermitinae	1	Soil	0
CA8_Postsubulitermes_parviconstrictus_1	36	36	33	55	36	37	68	15	25	21	3	3	0.0236468714	368	0.0978260869565217	0.0978260869565217	0.0896739130434783	0.14945652173913	0.0978260869565217	0.10054347826087	0.184782608695652	0.0407608695652174	0.0679347826086956	0.0570652173913043	0.00815217391304348	0.00815217391304348	Nasutitermitinae	1	Soil	1
CA9_Jugositermes_tuberculatus_1	28	13	3	12	25	15	15	2	6	7	0	0	0.0643542177	126	0.222222222222222	0.103174603174603	0.0238095238095238	0.0952380952380952	0.198412698412698	0.119047619047619	0.119047619047619	0.0158730158730159	0.0476190476190476	0.0555555555555556	0	0	Apicotermitinae	1	Soil	1
CAM16-31_NODE_1_length_16055_cov_206745_ID_2275_1	45	50	30	33	34	63	107	11	16	47	6	6	0.026774193	448	0.100446428571429	0.111607142857143	0.0669642857142857	0.0736607142857143	0.0758928571428571	0.140625	0.238839285714286	0.0245535714285714	0.0357142857142857	0.104910714285714	0.0133928571428571	0.0133928571428571	Kalotermitidae	0	Wood	1
Carbrunneria_paramaxi_1	36	77	7	19	44	47	136	3	8	25	4	4	0.2317237569	410	0.0878048780487805	0.18780487804878	0.0170731707317073	0.0463414634146341	0.107317073170732	0.114634146341463	0.331707317073171	0.00731707317073171	0.0195121951219512	0.0609756097560976	0.00975609756097561	0.00975609756097561	Ectobiidae1	NA	NA	NA
Chi131_Stylotermes_sp._1	56	9	5	6	32	38	17	4	10	17	5	1	0.0566685058	200	0.28	0.045	0.025	0.03	0.16	0.19	0.085	0.02	0.05	0.085	0.025	0.005	Stylotermitidae	?	Wood	1
CHI15-157_NODE_1_length_15696_cov_532996_ID_1259_1	68	16	7	29	42	20	33	3	13	21	0	0	0.1056840439	252	0.26984126984127	0.0634920634920635	0.0277777777777778	0.115079365079365	0.166666666666667	0.0793650793650794	0.130952380952381	0.0119047619047619	0.0515873015873016	0.0833333333333333	0	0	Kalotermitidae	0	Wood	1
CHI15-24_1	97	42	19	14	56	73	65	5	17	23	1	3	0.134758159	415	0.233734939759036	0.101204819277108	0.0457831325301205	0.0337349397590361	0.134939759036145	0.175903614457831	0.156626506024096	0.0120481927710843	0.0409638554216867	0.0554216867469879	0.00240963855421687	0.0072289156626506	Kalotermitidae	0	Wood	1
Chi156_Stylotermes_sp._1	22	1	0	8	16	1	0	2	3	1	0	1	0.0707633325	55	0.4	0.0181818181818182	0	0.145454545454545	0.290909090909091	0.0181818181818182	0	0.0363636363636364	0.0545454545454545	0.0181818181818182	0	0.0181818181818182	Stylotermitidae	?	Wood	1
CHI15-75_1	37	37	15	58	16	25	51	6	27	4	1	0	0.0716289614	277	0.133574007220217	0.133574007220217	0.0541516245487365	0.209386281588448	0.0577617328519856	0.0902527075812274	0.184115523465704	0.0216606498194946	0.0974729241877256	0.0144404332129964	0.0036101083032491	0	Kalotermitidae	0	Wood	1
CHI15-85_NODE_1_length_15781_cov_415385_ID_1981_1	53	18	5	18	53	19	20	0	14	12	0	0	0.0256304588	212	0.25	0.0849056603773585	0.0235849056603774	0.0849056603773585	0.25	0.089622641509434	0.0943396226415094	0	0.0660377358490566	0.0566037735849057	0	0	Kalotermitidae	0	Wood	1
COL17-26_NODE_1_length_15512_cov_173959_ID_51_1	77	44	15	27	52	113	112	3	17	48	1	1	0.2050448065	510	0.150980392156863	0.0862745098039216	0.0294117647058824	0.0529411764705882	0.101960784313725	0.22156862745098	0.219607843137255	0.00588235294117647	0.0333333333333333	0.0941176470588235	0.00196078431372549	0.00196078431372549	Kalotermitidae	0	Wood	1
COL2012L04_Patawatermes_turricola_1	34	16	11	22	30	5	17	9	12	10	1	1	0.0413453659	168	0.202380952380952	0.0952380952380952	0.0654761904761905	0.130952380952381	0.178571428571429	0.0297619047619048	0.101190476190476	0.0535714285714286	0.0714285714285714	0.0595238095238095	0.00595238095238095	0.00595238095238095	Apicotermitinae	1	Soil	0
COL2012L05_Cavitermes_tuberosus_1	43	23	11	36	47	28	26	9	13	15	4	2	0.0222231099	257	0.167315175097276	0.0894941634241245	0.0428015564202335	0.140077821011673	0.182879377431907	0.108949416342412	0.101167315175097	0.0350194552529183	0.0505836575875486	0.0583657587548638	0.0155642023346304	0.00778210116731518	Termes-group	1	Soil	1
COL-2012L08_Nasutitermes_sp._1	50	17	11	36	51	18	46	6	20	10	1	6	0.0805335279	272	0.183823529411765	0.0625	0.0404411764705882	0.132352941176471	0.1875	0.0661764705882353	0.169117647058824	0.0220588235294118	0.0735294117647059	0.0367647058823529	0.00367647058823529	0.0220588235294118	Nasutitermitinae	1	Wood	1
COL2012T03_Humutermes_krishnai_1	66	43	14	32	58	32	35	11	7	11	2	6	0.0848478385	317	0.20820189274448	0.135646687697161	0.0441640378548896	0.100946372239748	0.182965299684543	0.100946372239748	0.110410094637224	0.0347003154574132	0.0220820189274448	0.0347003154574132	0.00630914826498423	0.0189274447949527	Apicotermitinae	1	Soil	0
COL2012-T09_Microcerotermes_sp._1	59	5	4	33	48	11	7	3	29	3	0	3	0.0389370492	205	0.28780487804878	0.024390243902439	0.0195121951219512	0.160975609756098	0.234146341463415	0.0536585365853659	0.0341463414634146	0.0146341463414634	0.141463414634146	0.0146341463414634	0	0.0146341463414634	Microcerotermes	1	Wood	1
COL-4PUERTO_Heterotermes_nr_tenuis_1	62	0	7	20	30	4	5	5	10	2	0	1	0.0305424601	146	0.424657534246575	0	0.0479452054794521	0.136986301369863	0.205479452054795	0.0273972602739726	0.0342465753424658	0.0342465753424658	0.0684931506849315	0.0136986301369863	0	0.00684931506849315	Coptotermitinae	1	Wood	1
COL-SAS_Nasutitermes_sp._1	37	3	6	14	28	3	6	0	5	0	1	1	0.0242790558	104	0.355769230769231	0.0288461538461538	0.0576923076923077	0.134615384615385	0.269230769230769	0.0288461538461538	0.0576923076923077	0	0.0480769230769231	0	0.00961538461538462	0.00961538461538462	Nasutitermitinae	1	Wood	1
COPACI_Coptotermes_acinaciformis_Australia_1	15	0	4	20	13	2	2	4	15	2	1	0	0.0227304288	78	0.192307692307692	0	0.0512820512820513	0.256410256410256	0.166666666666667	0.0256410256410256	0.0256410256410256	0.0512820512820513	0.192307692307692	0.0256410256410256	0.0128205128205128	0	Coptotermitinae	1	Wood	1
COPFRE_Coptotermes_frenchi_Australia_1	29	2	6	21	30	8	7	6	14	5	0	0	0.0313908479	128	0.2265625	0.015625	0.046875	0.1640625	0.234375	0.0625	0.0546875	0.046875	0.109375	0.0390625	0	0	Coptotermitinae	1	Wood	1
COP-LAC_Coptotermes_lacteus_Australia_1	53	7	5	37	32	7	4	12	18	5	0	2	0.0259137978	182	0.291208791208791	0.0384615384615385	0.0274725274725275	0.203296703296703	0.175824175824176	0.0384615384615385	0.021978021978022	0.0659340659340659	0.0989010989010989	0.0274725274725275	0	0.010989010989011	Coptotermitinae	1	Wood	1
Coptotermes_formosanus_Miyako_1	1	0	0	1	0	0	1	0	1	0	0	0	0.0565798199	4	0.25	0	0	0.25	0	0	0.25	0	0.25	0	0	0	Coptotermitinae	1	Wood	1
Cosmozosteria__sp_1	22	55	5	10	23	33	95	1	1	13	0	2	0.1098655337	260	0.0846153846153846	0.211538461538462	0.0192307692307692	0.0384615384615385	0.0884615384615385	0.126923076923077	0.365384615384615	0.00384615384615385	0.00384615384615385	0.05	0	0.00769230769230769	NA	NA	NA	NA
CR_Cryptocercus_relictus_1	36	22	5	13	31	12	45	2	7	3	0	0	0.0845493732	176	0.204545454545455	0.125	0.0284090909090909	0.0738636363636364	0.176136363636364	0.0681818181818182	0.255681818181818	0.0113636363636364	0.0397727272727273	0.0170454545454545	0	0	Cryptocercidae	NA	NA	NA
Creobroter_gemmatus_1	27	93	5	7	29	17	153	5	9	16	3	4	0.1644598379	368	0.0733695652173913	0.252717391304348	0.0135869565217391	0.0190217391304348	0.078804347826087	0.046195652173913	0.415760869565217	0.0135869565217391	0.0244565217391304	0.0434782608695652	0.00815217391304348	0.0108695652173913	NA	NA	NA	NA
CRYAUS_Cryptotermes_austrinus_Australia_1	48	7	6	20	31	11	5	6	16	6	2	1	0.043476301	159	0.30188679245283	0.0440251572327044	0.0377358490566038	0.125786163522013	0.19496855345912	0.0691823899371069	0.0314465408805031	0.0377358490566038	0.10062893081761	0.0377358490566038	0.0125786163522013	0.00628930817610063	Kalotermitidae	0	Wood	1
CRYBREVIS_Cryptotermes_brevis_Australia_1	28	38	29	57	21	48	66	13	25	21	1	1	0.0349254282	348	0.0804597701149425	0.109195402298851	0.0833333333333333	0.163793103448276	0.0603448275862069	0.137931034482759	0.189655172413793	0.0373563218390805	0.0718390804597701	0.0603448275862069	0.0028735632183908	0.0028735632183908	Kalotermitidae	0	Wood	1
CRYDOMESTI_Cryptotermes_domesticus_1	72	22	14	63	40	37	42	17	21	25	1	3	0.0236252695	357	0.201680672268908	0.061624649859944	0.0392156862745098	0.176470588235294	0.112044817927171	0.103641456582633	0.117647058823529	0.0476190476190476	0.0588235294117647	0.0700280112044818	0.00280112044817927	0.00840336134453781	Kalotermitidae	0	Wood	1
CRYDRUDDLE_Cryptotermes_dudleyi_Australia_1	89	11	8	41	90	31	22	2	16	16	4	5	0.0984770289	335	0.265671641791045	0.0328358208955224	0.0238805970149254	0.122388059701493	0.26865671641791	0.0925373134328358	0.0656716417910448	0.00597014925373134	0.0477611940298507	0.0477611940298507	0.0119402985074627	0.0149253731343284	Kalotermitidae	0	Wood	1
Cryptocercus_hirtus_1	47	35	7	14	29	20	53	3	9	13	3	0	0.0942042092	233	0.201716738197425	0.150214592274678	0.0300429184549356	0.0600858369098712	0.124463519313305	0.0858369098712446	0.227467811158798	0.0128755364806867	0.0386266094420601	0.055793991416309	0.0128755364806867	0	Cryptocercidae	NA	NA	NA
Cryptocercus_meridianus_1	14	7	3	8	7	10	32	3	6	1	0	0	0.0603065743	91	0.153846153846154	0.0769230769230769	0.032967032967033	0.0879120879120879	0.0769230769230769	0.10989010989011	0.351648351648352	0.032967032967033	0.0659340659340659	0.010989010989011	0	0	Cryptocercidae	NA	NA	NA
Cryptocercus_punctulatus_sp_CR18_1	34	55	10	8	19	36	110	10	13	16	3	2	0.188533169	316	0.107594936708861	0.174050632911392	0.0316455696202532	0.0253164556962025	0.060126582278481	0.113924050632911	0.348101265822785	0.0316455696202532	0.0411392405063291	0.0506329113924051	0.00949367088607595	0.00632911392405063	Cryptocercidae	NA	NA	NA
Cryptotermes_secundus_1	106	8	7	37	59	25	29	8	19	20	6	2	0.096753765	326	0.325153374233129	0.0245398773006135	0.0214723926380368	0.113496932515337	0.180981595092025	0.0766871165644172	0.0889570552147239	0.0245398773006135	0.0582822085889571	0.0613496932515337	0.0184049079754601	0.00613496932515337	Kalotermitidae	0	Wood	1
CRYQUEEN_Cryptotermes_queenslandicus_Australia_1	54	5	6	37	25	5	10	1	22	6	1	0	0.0458287319	172	0.313953488372093	0.0290697674418605	0.0348837209302326	0.215116279069767	0.145348837209302	0.0290697674418605	0.0581395348837209	0.00581395348837209	0.127906976744186	0.0348837209302326	0.00581395348837209	0	Kalotermitidae	0	Wood	1
CU_1490_0_NODE_2_length_15846_cov_660191_ID_1569873_1	22	24	11	41	28	31	50	7	18	19	0	1	0.1065718361	252	0.0873015873015873	0.0952380952380952	0.0436507936507936	0.162698412698413	0.111111111111111	0.123015873015873	0.198412698412698	0.0277777777777778	0.0714285714285714	0.0753968253968254	0	0.00396825396825397	Kalotermitidae	0	Wood	1
Dentispicotermes_brevicarinatus_1	54	18	15	36	29	21	51	4	15	8	5	2	0.0917095949	258	0.209302325581395	0.0697674418604651	0.0581395348837209	0.13953488372093	0.112403100775194	0.0813953488372093	0.197674418604651	0.0155038759689922	0.0581395348837209	0.0310077519379845	0.0193798449612403	0.00775193798449612	Amitermes-group	1	Soil	1
Dolichorhinotermes_longilabius_1	29	34	15	37	30	27	54	7	11	14	2	1	0.0965366855	261	0.111111111111111	0.130268199233716	0.0574712643678161	0.14176245210728	0.114942528735632	0.103448275862069	0.206896551724138	0.0268199233716475	0.0421455938697318	0.053639846743295	0.00766283524904215	0.00383141762452107	Rhinotermitidae	1	Wood	1
Drepanotermes_ISO312_1	44	15	13	23	59	12	13	4	11	9	0	1	0.0215374021	204	0.215686274509804	0.0735294117647059	0.0637254901960784	0.112745098039216	0.28921568627451	0.0588235294117647	0.0637254901960784	0.0196078431372549	0.053921568627451	0.0441176470588235	0	0.00490196078431373	Amitermes-group	1	Wood	1
E16_Microtermes_sp_Pakistan_1	89	19	20	28	64	60	32	6	12	19	2	2	0.0879714517	353	0.252124645892351	0.0538243626062323	0.056657223796034	0.0793201133144476	0.181303116147309	0.169971671388102	0.0906515580736544	0.0169971671388102	0.0339943342776204	0.0538243626062323	0.0056657223796034	0.0056657223796034	Macrotermitinae	1	Wood	1
E17-RS-34-2-TR_NODE_1_length_15518_cov_51521_ID_229_1	25	23	4	19	23	14	40	4	12	8	2	0	0.0823694205	174	0.14367816091954	0.132183908045977	0.0229885057471264	0.109195402298851	0.132183908045977	0.0804597701149425	0.229885057471264	0.0229885057471264	0.0689655172413793	0.0459770114942529	0.0114942528735632	0	Kalotermitidae	0	Wood	1
E31_Microtermes_obesi_Pakistan_1	44	5	12	20	25	17	20	1	10	5	0	2	0.0352173988	161	0.273291925465839	0.031055900621118	0.0745341614906832	0.124223602484472	0.15527950310559	0.105590062111801	0.124223602484472	0.0062111801242236	0.062111801242236	0.031055900621118	0	0.0124223602484472	Macrotermitinae	1	Wood	1
E42_Microcerotermes_sp.3_1	66	14	22	31	64	29	19	7	13	13	2	0	0.026787146	280	0.235714285714286	0.05	0.0785714285714286	0.110714285714286	0.228571428571429	0.103571428571429	0.0678571428571429	0.025	0.0464285714285714	0.0464285714285714	0.00714285714285714	0	Microcerotermes	1	Wood	1
E48_Coptotermes_heimi_Pakistan_1	36	2	5	11	26	3	0	1	5	1	0	1	0.0511239279	91	0.395604395604396	0.021978021978022	0.0549450549450549	0.120879120879121	0.285714285714286	0.032967032967033	0	0.010989010989011	0.0549450549450549	0.010989010989011	0	0.010989010989011	Coptotermitinae	1	Wood	1
E50_Microtermes_sp1_Pakistan_1	14	1	4	23	18	4	4	1	8	2	0	0	0.0228290973	79	0.177215189873418	0.0126582278481013	0.0506329113924051	0.291139240506329	0.227848101265823	0.0506329113924051	0.0506329113924051	0.0126582278481013	0.10126582278481	0.0253164556962025	0	0	Macrotermitinae	1	Wood	1
E58_Kalotermitidae_spA_Pakistan_1	86	27	25	48	69	64	77	6	16	23	3	5	0.1480100086	449	0.191536748329621	0.0601336302895323	0.0556792873051225	0.106904231625835	0.153674832962138	0.142538975501114	0.171492204899777	0.0133630289532294	0.0356347438752784	0.0512249443207127	0.0066815144766147	0.0111358574610245	Kalotermitidae	0	Wood	1
E6_Amitermes_sp.A_1	43	19	9	27	38	11	25	3	8	6	3	0	0.0554656306	192	0.223958333333333	0.0989583333333333	0.046875	0.140625	0.197916666666667	0.0572916666666667	0.130208333333333	0.015625	0.0416666666666667	0.03125	0.015625	0	Amitermes-group	1	Wood	1
EC1466_0_NODE_3_length_15795_cov_299853_ID_608187_1	54	29	6	24	42	36	42	0	7	12	2	2	0.0932656308	256	0.2109375	0.11328125	0.0234375	0.09375	0.1640625	0.140625	0.1640625	0	0.02734375	0.046875	0.0078125	0.0078125	Kalotermitidae	0	Wood	1
Ectobius_sp_Z254C_1	45	22	5	29	66	17	29	7	7	6	1	3	0.0830979198	237	0.189873417721519	0.0928270042194093	0.0210970464135021	0.122362869198312	0.278481012658228	0.0717299578059072	0.122362869198312	0.029535864978903	0.029535864978903	0.0253164556962025	0.00421940928270042	0.0126582278481013	Ectobiidae3	NA	NA	NA
Elliptorhina_davidi_22_1	61	23	9	27	60	13	39	8	16	3	1	3	0.0907557386	263	0.231939163498099	0.0874524714828897	0.0342205323193916	0.102661596958175	0.228136882129278	0.0494296577946768	0.14828897338403	0.0304182509505703	0.0608365019011407	0.0114068441064639	0.00380228136882129	0.0114068441064639	Blaberidae	NA	NA	NA
Embiratermes_neotenicus_French_Guiana_1	73	27	12	32	37	39	33	8	18	28	5	2	0.0863633716	314	0.232484076433121	0.0859872611464968	0.0382165605095541	0.101910828025478	0.117834394904459	0.124203821656051	0.105095541401274	0.0254777070063694	0.0573248407643312	0.089171974522293	0.0159235668789809	0.00636942675159236	Syntermitinae	1	Soil	1
Entoria_okinawaensis_1	20	50	1	6	15	16	91	9	8	18	2	2	0.1133834535	238	0.0840336134453782	0.210084033613445	0.00420168067226891	0.0252100840336134	0.0630252100840336	0.0672268907563025	0.382352941176471	0.0378151260504202	0.0336134453781513	0.0756302521008403	0.00840336134453781	0.00840336134453781	NA	NA	NA	NA
ES_Eupolyphaga_sinensis_1	7	0	0	3	7	2	2	1	5	2	1	0	0.1999924701	30	0.233333333333333	0	0	0.1	0.233333333333333	0.0666666666666667	0.0666666666666667	0.0333333333333333	0.166666666666667	0.0666666666666667	0.0333333333333333	0	Corydiidae	NA	NA	NA
Eublaberus_distanti_25_1	31	76	13	21	26	24	158	7	7	13	4	1	0.1835772294	381	0.0813648293963255	0.199475065616798	0.0341207349081365	0.0551181102362205	0.068241469816273	0.062992125984252	0.414698162729659	0.0183727034120735	0.0183727034120735	0.0341207349081365	0.010498687664042	0.0026246719160105	Blaberidae	NA	NA	NA
Euphyllodromia__Z257_1	33	94	10	16	31	37	133	9	11	11	3	6	0.363689796	394	0.083756345177665	0.238578680203046	0.0253807106598985	0.0406091370558376	0.0786802030456853	0.0939086294416244	0.33756345177665	0.0228426395939086	0.0279187817258883	0.0279187817258883	0.00761421319796954	0.0152284263959391	NA	NA	NA	NA
Extatosoma_tiaratum_1	24	46	3	0	20	35	93	3	12	14	5	1	0.178784285	256	0.09375	0.1796875	0.01171875	0	0.078125	0.13671875	0.36328125	0.01171875	0.046875	0.0546875	0.01953125	0.00390625	NA	NA	NA	NA
FG16-11_1	98	23	11	21	60	52	49	9	17	19	3	4	0.1327535913	366	0.26775956284153	0.0628415300546448	0.0300546448087432	0.0573770491803279	0.163934426229508	0.14207650273224	0.133879781420765	0.0245901639344262	0.046448087431694	0.0519125683060109	0.00819672131147541	0.0109289617486339	Kalotermitidae	0	Wood	1
FG17-7_NODE_1_length_15536_cov_109291_ID_76_1	90	35	8	42	81	56	64	7	14	23	3	3	0.1442196021	426	0.211267605633803	0.0821596244131455	0.0187793427230047	0.0985915492957746	0.190140845070423	0.131455399061033	0.150234741784038	0.0164319248826291	0.0328638497652582	0.0539906103286385	0.00704225352112676	0.00704225352112676	Kalotermitidae	0	Wood	1
FG-ND2-12_1	22	29	19	31	14	18	63	9	14	10	3	0	0.1298340216	232	0.0948275862068965	0.125	0.0818965517241379	0.133620689655172	0.0603448275862069	0.0775862068965517	0.271551724137931	0.0387931034482759	0.0603448275862069	0.0431034482758621	0.0129310344827586	0	Kalotermitidae	0	Wood	1
FG-ND2-19_Anhangatermes_macarthuri_1	68	26	14	59	39	29	39	9	24	14	1	1	0.094914273	323	0.210526315789474	0.0804953560371517	0.043343653250774	0.18266253869969	0.120743034055728	0.0897832817337461	0.120743034055728	0.0278637770897833	0.0743034055727554	0.043343653250774	0.00309597523219814	0.00309597523219814	Nasutitermitinae	1	Soil	1
FG-ND2-26_Ruptitermes_nr.xanthochiton_1	64	37	5	31	50	33	37	8	13	25	2	2	0.0814946843	307	0.208469055374593	0.120521172638436	0.0162866449511401	0.100977198697068	0.162866449511401	0.107491856677524	0.120521172638436	0.0260586319218241	0.0423452768729642	0.0814332247557003	0.00651465798045603	0.00651465798045603	Apicotermitinae	1	Soil	0
FG-N-D2-2_Neotermes_spA_FG_1	66	38	12	21	62	63	50	5	24	24	6	1	0.0262097046	372	0.17741935483871	0.102150537634409	0.032258064516129	0.0564516129032258	0.166666666666667	0.169354838709677	0.134408602150538	0.0134408602150538	0.0645161290322581	0.0645161290322581	0.0161290322580645	0.00268817204301075	Kalotermitidae	0	Wood	1
FG-ND2-30_Nasutitermes_sp._1	50	10	24	39	43	30	15	6	25	9	2	1	0.0650098311	254	0.196850393700787	0.0393700787401575	0.094488188976378	0.153543307086614	0.169291338582677	0.118110236220472	0.0590551181102362	0.0236220472440945	0.0984251968503937	0.0354330708661417	0.0078740157480315	0.00393700787401575	Nasutitermitinae	1	Wood	1
FG-ND2-32_Nasutitermes_sp.SC_1	27	2	4	40	25	3	11	7	16	4	2	1	0.0304944513	142	0.190140845070423	0.0140845070422535	0.028169014084507	0.28169014084507	0.176056338028169	0.0211267605633803	0.0774647887323944	0.0492957746478873	0.112676056338028	0.028169014084507	0.0140845070422535	0.00704225352112676	Nasutitermitinae	1	Wood	1
FG-ND2-33_Anoplotermes-group_sp.SB_1	59	31	18	26	42	28	38	4	22	25	2	3	0.0806559138	298	0.197986577181208	0.104026845637584	0.0604026845637584	0.087248322147651	0.140939597315436	0.0939597315436242	0.12751677852349	0.0134228187919463	0.0738255033557047	0.0838926174496644	0.00671140939597315	0.0100671140939597	Apicotermitinae	1	Soil	0
FG-ND2-38_Microcerotermes_sp.SA_1	37	8	7	26	30	13	9	5	21	4	1	1	0.0307205868	162	0.228395061728395	0.0493827160493827	0.0432098765432099	0.160493827160494	0.185185185185185	0.0802469135802469	0.0555555555555556	0.0308641975308642	0.12962962962963	0.0246913580246914	0.00617283950617284	0.00617283950617284	Microcerotermes	1	Wood	1
FG-ND2-3_Comatermes_sp._1	56	23	14	30	56	44	56	9	11	21	2	0	0.1200763784	322	0.173913043478261	0.0714285714285714	0.0434782608695652	0.093167701863354	0.173913043478261	0.136645962732919	0.173913043478261	0.0279503105590062	0.0341614906832298	0.0652173913043478	0.0062111801242236	0	Kalotermitidae	0	Wood	1
FG-ND2-43_Tetimatermes_sp.A_1	67	21	16	28	37	18	22	6	9	14	0	1	0.0634182857	239	0.280334728033473	0.0878661087866109	0.0669456066945607	0.117154811715481	0.154811715481172	0.0753138075313808	0.0920502092050209	0.0251046025104603	0.0376569037656904	0.0585774058577406	0	0.00418410041841004	Apicotermitinae	1	Soil	0
FG-ND2-48_Ruptitermes_arboreus_1	74	23	12	28	54	26	34	7	17	19	5	4	0.0818388865	303	0.244224422442244	0.0759075907590759	0.0396039603960396	0.0924092409240924	0.178217821782178	0.0858085808580858	0.112211221122112	0.0231023102310231	0.0561056105610561	0.0627062706270627	0.0165016501650165	0.0132013201320132	Apicotermitinae	1	Soil	0
FLY667_0_NODE_1_length_15810_cov_38592_ID_136216_1	122	23	10	13	64	55	34	4	9	19	2	1	0.1197974285	356	0.342696629213483	0.0646067415730337	0.0280898876404494	0.0365168539325843	0.179775280898876	0.154494382022472	0.0955056179775281	0.0112359550561798	0.0252808988764045	0.0533707865168539	0.00561797752808989	0.00280898876404494	Kalotermitidae	0	Wood	1
